,Part type,Contact number,Time,Fx,Fy,Fz,Mass,Mx,My,Mz
860,slave,10,0.518723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,slave,10,0.527441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,slave,10,0.536159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,slave,10,0.549236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,slave,10,0.557954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,slave,10,0.566672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,slave,10,0.579749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,slave,10,0.588467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,slave,10,0.597185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,slave,10,0.605903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,slave,10,0.61898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,slave,10,0.627698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,slave,10,0.636416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,slave,10,0.649493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,slave,10,0.658211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,slave,10,0.666929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,slave,10,0.675647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,slave,10,0.688724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,slave,10,0.697442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,slave,10,0.706161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,slave,10,0.719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,slave,10,0.727956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,slave,10,0.736674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,slave,10,0.749751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,slave,10,0.758469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,slave,10,0.767187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,slave,10,0.775905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,slave,10,0.788982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,slave,10,0.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,slave,10,0.806417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,slave,10,0.819493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,slave,10,0.828207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,slave,10,0.836917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,slave,10,0.849967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,slave,10,0.85865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,slave,10,0.867313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,slave,10,0.875954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,slave,10,0.888867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,slave,10,0.897447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,slave,10,0.906013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,slave,10,0.918866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,slave,10,0.927447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,slave,10,0.936061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,slave,10,0.949046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,slave,10,0.957715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,slave,10,0.966394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,slave,10,0.979421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,slave,10,0.988099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,slave,10,0.996771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,slave,10,1.00975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,slave,10,1.01838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,slave,10,1.02702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,slave,10,1.03999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,slave,10,1.04867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,slave,10,1.05736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,slave,10,1.06605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,slave,10,1.07905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,slave,10,1.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,slave,10,1.09634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,slave,10,1.10931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,slave,10,1.11798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,slave,10,1.12665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,slave,10,1.13967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,slave,10,1.14833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,slave,10,1.15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,slave,10,1.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,slave,10,1.17872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,slave,10,1.18738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,slave,10,1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,slave,10,1.20825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,slave,10,1.21954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,slave,10,1.22999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,slave,10,1.23672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,slave,10,1.24982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,slave,10,1.2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,slave,10,1.26773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,slave,10,1.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,slave,10,1.28858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,slave,10,1.29793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,slave,10,1.30867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,slave,10,1.3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,slave,10,1.32999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,slave,10,1.33867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,slave,10,1.34845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,slave,10,1.35969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,slave,10,1.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,slave,10,1.37758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,slave,10,1.38992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,slave,10,1.39801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,slave,10,1.40976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,slave,10,1.41733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,slave,10,1.42841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,slave,10,1.43934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,slave,10,1.44657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,slave,10,1.45722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,slave,10,1.46753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,slave,10,1.4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,slave,10,1.48725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,slave,10,1.49685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,slave,10,1.50937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,slave,10,1.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,slave,10,1.52738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,slave,10,1.53898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,slave,10,1.54757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,slave,10,1.55887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,slave,10,1.56988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,slave,10,1.57794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,slave,10,1.58846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,slave,10,1.59884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,slave,10,1.60908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,slave,10,1.61913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,slave,10,1.62891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,slave,10,1.63848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,slave,10,1.64791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,slave,10,1.65961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,slave,10,1.66884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,slave,10,1.67789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,slave,10,1.6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3220,slave,10,1.69969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,slave,10,1.70825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,slave,10,1.71888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,slave,10,1.72936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,slave,10,1.73962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,slave,10,1.74968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,slave,10,1.75965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,slave,10,1.76957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,slave,10,1.77941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,slave,10,1.7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,slave,10,1.79863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,slave,10,1.80995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,slave,10,1.81936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,slave,10,1.82873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,slave,10,1.83986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,slave,10,1.84901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3540,slave,10,1.85989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,slave,10,1.86895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3580,slave,10,1.87985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,slave,10,1.88891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,slave,10,1.89972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,slave,10,1.90869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,slave,10,1.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,slave,10,1.92856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,slave,10,1.93942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,slave,10,1.94844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,slave,10,1.95925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,slave,10,1.96834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,slave,10,1.97935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,slave,10,1.98856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,slave,10,1.99956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
