,Part type,Contact number,Time,Fx,Fy,Fz,Mass,Mx,My,Mz
584,slave,2,0.387952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,slave,2,0.39667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,slave,2,0.409747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,slave,2,0.418465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,slave,2,0.427184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,slave,2,0.435902,-731.394,15439.2,0.0,46.5115,-35587300.0,-1833080.0,39311700.0
704,slave,2,0.448979,-342.11,194266.0,3209.24,62.9962,-430828000.0,-4534230.0,401668000.0
724,slave,2,0.457697,930.682,409621.0,-14355.6,67.1174,-1035360000.0,33304500.0,794542000.0
744,slave,2,0.466415,116205.0,409604.0,-36852.2,79.4812,-1143220000.0,365663000.0,-8511350.0
764,slave,2,0.479492,114484.0,531319.0,-69556.6,79.4813,-1611620000.0,418576000.0,202960000.0
784,slave,2,0.48821,60555.4,702694.0,-84571.8,80.07,-2104670000.0,308445000.0,886940000.0
804,slave,2,0.496928,47555.1,776145.0,-99229.8,80.6588,-2359960000.0,297640000.0,1119750000.0
824,slave,2,0.505646,39424.0,811885.0,-100612.0,81.8363,-2450500000.0,277246000.0,1253830000.0
844,slave,2,0.518723,35832.5,785490.0,-104660.0,81.2475,-2414590000.0,276168000.0,1253980000.0
864,slave,2,0.527441,53743.3,717912.0,-110226.0,83.0138,-2290380000.0,332223000.0,1037300000.0
884,slave,2,0.536159,48013.3,634322.0,-115946.0,80.6587,-2123010000.0,332380000.0,900896000.0
904,slave,2,0.549236,39253.6,370978.0,-119649.0,68.8836,-1505880000.0,325334000.0,549746000.0
924,slave,2,0.557954,17413.7,208646.0,-75653.7,62.9961,-889555000.0,198396000.0,364474000.0
944,slave,2,0.566672,-22605.9,155189.0,-53863.6,57.6974,-642744000.0,53374300.0,458611000.0
964,slave,2,0.579749,-60159.6,120753.0,-27458.4,48.8662,-415051000.0,-98481000.0,582565000.0
984,slave,2,0.588467,-83568.9,94722.1,6589.01,48.8662,-166608000.0,-227424000.0,651198000.0
1004,slave,2,0.597185,-96724.4,78727.8,36448.3,45.3337,34766300.0,-319261000.0,689449000.0
1024,slave,2,0.605903,-102320.0,68433.3,51127.0,44.1562,136649000.0,-369831000.0,702590000.0
1044,slave,2,0.61898,-110114.0,68916.3,68306.6,43.5674,226059000.0,-426339000.0,741646000.0
1064,slave,2,0.627698,-114709.0,67100.4,87390.3,42.9786,329457000.0,-477031000.0,763258000.0
1084,slave,2,0.636416,-111035.0,68032.9,78996.2,41.8011,277121000.0,-456673000.0,748741000.0
1104,slave,2,0.649493,-94330.9,56860.0,52285.5,38.2686,156052000.0,-371778000.0,630094000.0
1124,slave,2,0.658211,-62813.6,47548.5,28758.5,36.5024,50627300.0,-249168000.0,435934000.0
1144,slave,2,0.666929,-44304.1,38638.4,14126.1,32.3812,-8320350.0,-171606000.0,319289000.0
1164,slave,2,0.675647,-31054.6,28584.6,19745.1,24.7274,44785000.0,-133478000.0,236408000.0
1184,slave,2,0.688724,-18058.0,16110.4,16483.2,18.2512,54445900.0,-83131500.0,139492000.0
1204,slave,2,0.697442,-10027.4,8572.35,14376.5,14.7187,59532200.0,-57326200.0,79278500.0
1224,slave,2,0.706161,-11355.0,3610.42,11550.8,15.3075,54770200.0,-51868100.0,72881100.0
1244,slave,2,0.719238,-6737.65,2386.05,8330.9,12.3637,39658000.0,-33442200.0,44253900.0
1264,slave,2,0.727956,-4243.86,1080.4,5140.64,6.47628,25153300.0,-19837300.0,26890800.0
1284,slave,2,0.736674,-3093.07,426.498,3859.1,6.47627,19782400.0,-14123000.0,18581000.0
1304,slave,2,0.749751,-2713.36,-201.176,3058.59,9.42,17032600.0,-11347200.0,14677600.0
1324,slave,2,0.758469,-2899.76,-859.933,2627.33,7.06499,16468100.0,-10769100.0,13764300.0
1344,slave,2,0.767187,-2979.52,-859.608,1993.27,7.06499,13171400.0,-9545040.0,13985300.0
1364,slave,2,0.775905,-2994.01,-792.247,950.859,4.70998,7371460.0,-7615810.0,14188800.0
1384,slave,2,0.788982,-2381.57,-644.104,-262.056,2.35499,411979.0,-4674940.0,11164600.0
1404,slave,2,0.7977,-1882.58,-536.237,-914.181,2.35499,-3345220.0,-2881400.0,8578820.0
1424,slave,2,0.806417,-1767.62,-542.686,-821.353,2.35499,-2820220.0,-2811020.0,7926480.0
1444,slave,2,0.819493,-1606.26,-475.503,-762.556,2.35499,-2692870.0,-2507070.0,7235730.0
1464,slave,2,0.828207,-1527.71,-313.665,-831.577,2.35499,-3526630.0,-2078380.0,7262900.0
1484,slave,2,0.836917,-1535.82,-92.0488,-897.249,2.35499,-4517740.0,-1913340.0,7929280.0
1504,slave,2,0.849967,-1502.37,228.559,-724.061,2.35499,-4523800.0,-2313790.0,8655320.0
1524,slave,2,0.85865,-1360.63,458.993,-253.323,2.35499,-2689050.0,-3253070.0,8547570.0
1544,slave,2,0.867313,-1169.35,506.307,253.162,4.71003,-148353.0,-4102620.0,7749770.0
1564,slave,2,0.875954,-768.164,332.103,748.879,2.35499,2936080.0,-4112740.0,5614360.0
1584,slave,2,0.888867,-1282.14,787.038,576.803,2.35499,744350.0,-5410240.0,9036140.0
1604,slave,2,0.897447,-866.259,660.8,170.777,2.35499,-1034390.0,-3026170.0,6458740.0
1624,slave,2,0.906013,-744.972,606.368,-63.2331,2.35499,-2106620.0,-1998630.0,5653670.0
1644,slave,2,0.918866,-808.372,621.421,-209.714,2.35499,-2917480.0,-1762730.0,6022860.0
1664,slave,2,0.927447,-891.662,629.044,-294.465,2.35499,-3380960.0,-1762500.0,6472700.0
1684,slave,2,0.936061,-234.387,152.5,-76.9484,0.0,-848258.0,-464606.0,1663040.0
1704,slave,2,0.949046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,slave,2,0.957715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,slave,2,0.966394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,slave,2,0.979421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,slave,2,0.988099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,slave,2,0.996771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,slave,2,1.00975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,slave,2,1.01838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,slave,2,1.02702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,slave,2,1.03999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,slave,2,1.04867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,slave,2,1.05736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,slave,2,1.06605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,slave,2,1.07905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,slave,2,1.0877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,slave,2,1.09634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,slave,2,1.10931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,slave,2,1.11798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,slave,2,1.12665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,slave,2,1.13967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,slave,2,1.14833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,slave,2,1.15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,slave,2,1.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,slave,2,1.17872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,slave,2,1.18738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,slave,2,1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,slave,2,1.20825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,slave,2,1.21954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,slave,2,1.22999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,slave,2,1.23672,-2.68674,14.8731,4.74544,0.588741,-20837.6,-21529.3,55679.2
2304,slave,2,1.24982,-19.0404,105.35,30.6751,0.588741,-162367.0,-144130.0,394210.0
2324,slave,2,1.2591,-57.1137,329.912,88.8363,0.588741,-544800.0,-423260.0,1221610.0
2344,slave,2,1.26773,-90.8468,551.722,136.515,0.588741,-971239.0,-659571.0,2019300.0
2364,slave,2,1.2785,-125.383,766.423,167.876,1.17749,-1440170.0,-846361.0,2805650.0
2384,slave,2,1.28858,-216.301,1339.93,460.384,1.76624,-1228040.0,-1923310.0,4956560.0
2404,slave,2,1.29793,-198.575,1585.81,572.294,3.53249,-1451630.0,-2262090.0,5519700.0
2424,slave,2,1.30867,-1483.58,2347.2,143.15,4.70998,-5322370.0,-4423290.0,14398600.0
2444,slave,2,1.3183,-2517.69,3203.75,267.025,7.06497,-6017090.0,-7569690.0,22252300.0
2464,slave,2,1.32999,-2006.5,2513.51,894.013,9.41996,-1165640.0,-8273460.0,17508500.0
2484,slave,2,1.33867,-2691.83,3415.06,766.62,9.41996,-3944700.0,-9264160.0,23881000.0
2504,slave,2,1.34845,-5605.05,5926.38,481.743,9.41996,-10810200.0,-14975800.0,46834700.0
2524,slave,2,1.35969,-6943.17,6959.64,-795.544,10.0087,-19646100.0,-14159100.0,56613200.0
2544,slave,2,1.3695,-7589.26,6853.81,-807.557,10.0087,-18969300.0,-15387000.0,58855800.0
2564,slave,2,1.37758,-8553.07,5494.45,-1573.86,10.0087,-19959500.0,-15085800.0,59180600.0
2584,slave,2,1.38992,-9380.96,5806.88,-1556.19,8.24249,-20108100.0,-16488700.0,64349100.0
2604,slave,2,1.39801,-9689.4,6901.2,-1241.72,8.24249,-20387900.0,-17697200.0,69418000.0
2624,slave,2,1.40976,-9144.1,7451.0,-817.415,8.83124,-19080600.0,-17782200.0,68191100.0
2644,slave,2,1.41733,-8050.14,6712.0,-1071.63,8.83124,-18907500.0,-14625200.0,60383100.0
2664,slave,2,1.42841,-6345.02,5337.41,-904.363,5.8875,-15169100.0,-11335200.0,47521000.0
2684,slave,2,1.43934,-4224.01,3537.4,-590.584,5.88751,-9827950.0,-7558720.0,31335500.0
2704,slave,2,1.44657,-3176.33,3902.23,41.5052,5.88751,-7315220.0,-7090740.0,27298800.0
2724,slave,2,1.45722,-2767.36,4486.04,1035.09,6.47626,-3353110.0,-9075880.0,27110400.0
2744,slave,2,1.46753,-1767.97,4167.9,2389.49,6.47626,4567520.0,-10899500.0,21132400.0
2764,slave,2,1.4775,-741.845,2396.61,1445.32,2.94375,3003640.0,-5877440.0,10830800.0
2784,slave,2,1.48725,-189.716,1069.74,1307.61,1.76626,5030120.0,-4294850.0,4086860.0
2804,slave,2,1.49685,-152.535,1706.93,1555.26,0.588754,5059270.0,-4949920.0,5911290.0
2824,slave,2,1.50937,-426.218,3515.68,2027.49,0.588754,3858180.0,-6930820.0,12829000.0
2844,slave,2,1.5185,-81.05,4214.65,3395.51,3.53253,9985650.0,-10282400.0,12972600.0
2864,slave,2,1.52738,-355.791,3987.43,3393.69,2.94378,9997440.0,-10809300.0,13614500.0
2884,slave,2,1.53898,-424.062,1860.81,2798.56,2.94378,10583600.0,-9122080.0,7396080.0
2904,slave,2,1.54757,-562.922,2908.77,2873.24,2.94378,9012600.0,-9655280.0,11401600.0
2924,slave,2,1.55887,-885.556,4466.24,3470.16,2.94378,8848340.0,-12088800.0,17749300.0
2944,slave,2,1.56988,-621.318,5199.55,4639.81,3.53252,13746800.0,-15025100.0,18428400.0
2964,slave,2,1.57794,-564.363,5165.24,4851.68,3.53252,15074200.0,-15566800.0,18046000.0
2984,slave,2,1.58846,-621.482,3495.1,3232.0,7.065,9624490.0,-10859800.0,13394000.0
3004,slave,2,1.59884,-726.681,3017.5,3680.59,7.06498,12412000.0,-12127800.0,12389800.0
3024,slave,2,1.60908,-1212.84,4834.51,4987.94,5.88748,14886500.0,-16741200.0,20242800.0
3044,slave,2,1.61913,-1559.27,6379.26,6310.96,6.47622,18082500.0,-21203900.0,26500700.0
3064,slave,2,1.62891,-1406.46,6854.86,8132.65,6.47622,26458600.0,-26238300.0,26772700.0
3084,slave,2,1.63848,-1977.31,7214.02,8247.41,5.88747,25680100.0,-27717100.0,30745800.0
3104,slave,2,1.64791,-1536.06,4046.85,6193.98,5.29872,21506000.0,-20755500.0,19076200.0
3124,slave,2,1.65961,-2528.2,4934.45,7284.7,7.06496,24928800.0,-26281600.0,26477800.0
3144,slave,2,1.66884,-3276.76,6102.25,7887.74,4.70997,25577900.0,-29827300.0,33620200.0
3164,slave,2,1.67789,-2160.68,5707.45,7313.92,5.29871,24468100.0,-25767900.0,26884900.0
3184,slave,2,1.6889,-1430.41,4576.65,6069.79,5.29871,20657100.0,-20403300.0,19928200.0
3204,slave,2,1.69969,-1212.7,2358.68,4111.4,5.29874,15386600.0,-14416600.0,12500600.0
3224,slave,2,1.70825,-1900.01,2913.84,4034.88,5.29874,13913900.0,-15830300.0,17969900.0
3244,slave,2,1.71888,-2764.97,4956.94,4624.84,5.29874,12834000.0,-19533100.0,28824700.0
3264,slave,2,1.72936,-3369.21,5826.53,6090.04,6.47628,18701100.0,-24905800.0,34705700.0
3284,slave,2,1.73962,-3237.77,6885.73,6575.33,7.65378,18997900.0,-25724200.0,37303800.0
3304,slave,2,1.74968,-4397.93,8313.1,5418.99,8.24256,10095400.0,-25101200.0,48198300.0
3324,slave,2,1.75965,-5704.9,10537.6,4620.32,8.8313,1418480.0,-25727300.0,62365400.0
3344,slave,2,1.76957,-6500.31,12014.0,3585.12,8.83131,-6505270.0,-24546600.0,71784400.0
3364,slave,2,1.77941,-5414.46,6602.98,2520.41,7.65379,-797005.0,-19137700.0,49662000.0
3384,slave,2,1.7891,-1025.64,3087.58,2736.0,9.41998,7911430.0,-10460900.0,14658900.0
3404,slave,2,1.79863,-1845.01,5182.27,3167.86,9.41998,5586030.0,-13523400.0,25411700.0
3424,slave,2,1.80995,-3048.98,8300.04,3415.37,10.0087,-161780.0,-16801700.0,41282100.0
3444,slave,2,1.81936,-5496.75,13872.2,1923.02,12.3636,-21457800.0,-17394900.0,71210800.0
3464,slave,2,1.82873,-10519.3,21580.1,2361.36,13.5412,-36734100.0,-29371400.0,121891000.0
3484,slave,2,1.83986,-14380.7,20168.7,6296.39,14.1299,-12033600.0,-49516100.0,138977000.0
3504,slave,2,1.84901,-14850.9,22708.2,9621.12,16.4849,-331118.0,-59943500.0,148546000.0
3524,slave,2,1.85989,-16062.6,25271.2,10269.4,17.0737,-4653820.0,-63796800.0,161774000.0
3544,slave,2,1.86895,-18006.6,30148.4,10815.1,14.7186,-14217900.0,-68733600.0,186202000.0
3564,slave,2,1.87985,-17483.9,32992.3,4565.77,15.3074,-54868900.0,-49184100.0,192365000.0
3584,slave,2,1.88891,-22923.6,40563.5,4890.14,17.6625,-70455200.0,-62234700.0,245139000.0
3604,slave,2,1.89972,-22514.0,41148.9,8187.5,16.485,-54517300.0,-70453300.0,243674000.0
3624,slave,2,1.90869,-17673.3,27197.2,13280.3,14.7188,4181460.0,-75619300.0,174737000.0
3644,slave,2,1.9195,-17244.7,23642.1,11665.0,14.1301,4909630.0,-70797400.0,162588000.0
3664,slave,2,1.92856,-16914.2,21517.4,9278.9,15.3076,-2241500.0,-63635300.0,155115000.0
3684,slave,2,1.93942,-15455.3,19915.5,7704.5,14.1301,-5621000.0,-56372900.0,143201000.0
3704,slave,2,1.94844,-12842.5,17929.5,6921.41,12.9526,-4546620.0,-48299900.0,123380000.0
3724,slave,2,1.95925,-9725.88,14940.6,6703.32,10.5976,1409590.0,-40966200.0,96950900.0
3744,slave,2,1.96834,-8553.55,14173.8,7556.68,8.24258,7188180.0,-40891600.0,87615200.0
3764,slave,2,1.97935,-6493.6,8294.84,5425.14,8.24256,6739180.0,-29855300.0,57988200.0
3784,slave,2,1.98856,-5391.01,6536.52,4497.92,10.0088,6176550.0,-25171900.0,47068200.0
3804,slave,2,1.99956,-5330.68,7793.24,3925.08,10.0088,1242640.0,-23561300.0,51104800.0
