,Part type,Contact number,Time,Fx,Fy,Fz,Mass,Mx,My,Mz
674,slave,7,0.427184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,slave,7,0.435902,-755.266,20406.3,0.0,24.1388,-62695600.0,-2280230.0,41520900.0
714,slave,7,0.448979,3172.12,232515.0,2675.05,58.2862,-700815000.0,6547280.0,416137000.0
734,slave,7,0.457697,-439.612,441915.0,334.442,57.6975,-1359220000.0,2823030.0,830112000.0
754,slave,7,0.466415,41920.8,518605.0,-8157.9,58.2862,-1647070000.0,150370000.0,691967000.0
774,slave,7,0.479492,41219.1,660452.0,2503.12,60.0524,-2023210000.0,115924000.0,971678000.0
794,slave,7,0.48821,17491.0,768535.0,13759.1,58.8749,-2291250000.0,21818200.0,1314220000.0
814,slave,7,0.496928,15100.2,824251.0,17878.6,57.1087,-2438870000.0,4531200.0,1447560000.0
834,slave,7,0.505646,11410.1,850194.0,-3431.43,58.2862,-2639480000.0,32970100.0,1525510000.0
854,slave,7,0.518723,8855.1,860857.0,-11803.9,56.52,-2719940000.0,39318400.0,1563550000.0
874,slave,7,0.527441,14989.0,842688.0,-34474.6,57.6975,-2792560000.0,100742000.0,1487630000.0
894,slave,7,0.536159,18809.1,800982.0,-57127.6,57.6975,-2791730000.0,159715000.0,1396110000.0
914,slave,7,0.549236,22031.3,710349.0,-76642.1,58.2862,-2622920000.0,206640000.0,1205440000.0
934,slave,7,0.557954,20287.2,532260.0,-28919.5,54.165,-1807130000.0,96399400.0,886665000.0
954,slave,7,0.566672,13471.5,430069.0,-5490.11,51.81,-1361190000.0,27336700.0,738815000.0
974,slave,7,0.579749,-4082.61,364258.0,20701.5,48.8663,-1011530000.0,-63165900.0,698783000.0
994,slave,7,0.588467,-23497.5,287344.0,35751.6,46.5112,-690433000.0,-153917000.0,669685000.0
1014,slave,7,0.597185,-45217.7,228235.0,73919.1,41.8012,-295008000.0,-284158000.0,677909000.0
1034,slave,7,0.605903,-53230.6,178121.0,86458.8,36.5025,-70677800.0,-334205000.0,634087000.0
1054,slave,7,0.61898,-58296.2,137291.0,100424.0,36.5025,132659000.0,-379993000.0,593578000.0
1074,slave,7,0.627698,-52662.2,101455.0,77122.9,32.3812,112941000.0,-331123000.0,515998000.0
1094,slave,7,0.636416,-44946.3,89046.5,64371.0,25.905,80301300.0,-285354000.0,456558000.0
1114,slave,7,0.649493,-36042.6,93407.0,61754.7,20.6063,52709500.0,-254473000.0,415856000.0
1134,slave,7,0.658211,-28760.9,97619.8,66058.7,20.0175,64098500.0,-240747000.0,387720000.0
1154,slave,7,0.666929,-24357.4,104418.0,57096.2,21.195,-6178510.0,-200382000.0,379282000.0
1174,slave,7,0.675647,-18843.4,106356.0,62044.8,18.84,14997100.0,-198203000.0,351404000.0
1194,slave,7,0.688724,-13872.7,102376.0,56123.1,18.84,-5556420.0,-173662000.0,312547000.0
1214,slave,7,0.697442,-8609.01,91044.6,53869.9,17.6625,17082700.0,-159235000.0,254498000.0
1234,slave,7,0.706161,-10633.4,91028.6,49787.6,18.84,-5233880.0,-160176000.0,266377000.0
1254,slave,7,0.719238,-8218.86,75714.8,48311.2,15.3075,33968500.0,-143329000.0,222951000.0
1274,slave,7,0.727956,-1231.1,56630.6,38451.9,14.13,38354700.0,-97288800.0,143315000.0
1294,slave,7,0.736674,6227.99,41303.3,27213.3,12.9525,23431700.0,-51410100.0,65142900.0
1314,slave,7,0.749751,10232.9,20886.7,11987.5,11.1862,2411230.0,-3758090.0,-6823220.0
1334,slave,7,0.758469,10631.2,6109.11,685.694,10.0087,-14243100.0,26686700.0,-47570000.0
1354,slave,7,0.767187,6573.59,-4381.54,-3357.96,10.5975,-4328820.0,28326900.0,-52097900.0
1374,slave,7,0.775905,868.716,-11716.8,-1191.76,8.24247,29522600.0,12129900.0,-39325100.0
1394,slave,7,0.788982,-5353.7,-9118.94,8135.78,7.65371,70821100.0,-32987000.0,871443.0
1414,slave,7,0.7977,-13537.4,-11490.5,3525.12,7.06496,53021900.0,-45010800.0,37517700.0
1434,slave,7,0.806417,-17485.0,-13166.3,-1588.08,8.24246,30709300.0,-42771100.0,53600100.0
1454,slave,7,0.819493,-17708.6,-12334.0,-7691.73,6.47623,-4318010.0,-25987100.0,56547400.0
1474,slave,7,0.828207,-17368.7,-9023.8,-10472.7,6.47623,-28948500.0,-16904800.0,63662000.0
1494,slave,7,0.836917,-18283.7,-5087.14,-10623.2,5.88747,-41385500.0,-19214500.0,79565900.0
1514,slave,7,0.849967,-16910.2,650.585,-9245.85,5.88747,-51054700.0,-19212500.0,88589300.0
1534,slave,7,0.85865,-10689.9,3825.72,-9253.57,4.70997,-60422500.0,-4522600.0,67073000.0
1554,slave,7,0.867313,-4655.38,5495.2,-8845.34,4.70997,-63161900.0,11134500.0,40571100.0
1574,slave,7,0.875954,-1107.36,6953.08,-8357.12,6.47622,-64887900.0,19912900.0,25953100.0
1594,slave,7,0.888867,-895.038,9353.93,-8037.03,6.47622,-70309000.0,18976600.0,31785700.0
1614,slave,7,0.897447,-2538.75,13448.0,-7600.52,6.47622,-80165200.0,12335000.0,52193500.0
1634,slave,7,0.906013,-11422.1,11728.4,-7052.32,5.88747,-72054900.0,-16169400.0,93851200.0
1654,slave,7,0.918866,-10846.5,14839.9,-5081.55,5.88747,-70903800.0,-20143500.0,99134500.0
1674,slave,7,0.927447,-7669.08,16934.6,-2700.37,5.88747,-64554100.0,-17294500.0,87843600.0
1694,slave,7,0.936061,-7251.1,15583.6,-670.31,6.47623,-49844400.0,-21698400.0,81519100.0
1714,slave,7,0.949046,-7087.71,11809.0,1413.11,5.29873,-27714500.0,-27120300.0,69605200.0
1734,slave,7,0.957715,-5136.6,7544.82,1904.44,4.70999,-12484300.0,-22858700.0,47063400.0
1754,slave,7,0.966394,-3539.51,5230.66,1405.3,5.29873,-8204350.0,-16974200.0,31955200.0
1774,slave,7,0.979421,-2710.64,4698.01,339.239,6.47623,-12199600.0,-11983600.0,25708100.0
1794,slave,7,0.988099,-3500.92,4717.68,-706.27,5.29873,-17728000.0,-11909300.0,29390600.0
1814,slave,7,0.996771,-4734.77,4936.67,-837.89,4.70998,-19091700.0,-15603400.0,36056300.0
1834,slave,7,1.00975,-5775.68,5634.19,820.511,4.12123,-12542800.0,-22758000.0,43758100.0
1854,slave,7,1.01838,-6055.41,6992.07,2975.65,5.29873,-5399590.0,-28828900.0,49349900.0
1874,slave,7,1.02702,-6145.75,8554.89,3910.98,5.29873,-5277350.0,-31838100.0,53646700.0
1894,slave,7,1.03999,-6893.42,10347.3,3793.93,5.29873,-11297700.0,-33741800.0,61642500.0
1914,slave,7,1.04867,-8098.66,11502.1,1998.15,6.47623,-24070900.0,-32196200.0,70097000.0
1934,slave,7,1.05736,-9421.77,11652.0,-777.567,5.88748,-38940200.0,-29774700.0,76701300.0
1954,slave,7,1.06605,-9951.42,11027.4,-2561.49,6.47623,-46334000.0,-27023000.0,76959200.0
1974,slave,7,1.07905,-9060.78,9929.64,-3135.11,6.47623,-46093800.0,-23086400.0,68527600.0
1994,slave,7,1.0877,-6628.43,8890.57,-2268.82,6.47623,-38686000.0,-18512400.0,52457900.0
2014,slave,7,1.09634,-4443.38,7574.5,-1198.52,6.47623,-29394000.0,-14968600.0,36956800.0
2034,slave,7,1.10931,-3046.9,4829.9,-183.451,5.88747,-16147300.0,-13245700.0,21047200.0
2054,slave,7,1.11798,-3137.66,1274.94,233.997,6.47622,-3531210.0,-14396500.0,10468200.0
2074,slave,7,1.12665,-4347.0,-984.837,-754.006,6.47622,-1850360.0,-15414300.0,9448780.0
2094,slave,7,1.13967,-6881.17,-2659.18,-1443.53,7.06497,-121114.0,-18749200.0,18271700.0
2114,slave,7,1.14833,-9817.03,-3018.16,-4833.18,7.65373,-16166600.0,-20424300.0,33272900.0
2134,slave,7,1.15701,-10050.3,-2214.1,-7649.04,7.06497,-32945200.0,-15748000.0,35923600.0
2154,slave,7,1.1657,-8776.48,-1541.26,-9702.62,7.06497,-45494200.0,-8210840.0,29958100.0
2174,slave,7,1.17872,-5653.55,-1065.06,-8423.07,8.24247,-40404500.0,501163.0,13887100.0
2194,slave,7,1.18738,-3337.31,-218.706,-8094.69,8.83121,-41403700.0,6210100.0,3636930.0
2214,slave,7,1.196,-1560.37,892.604,-7743.13,8.83121,-43016000.0,10184000.0,-2598880.0
2234,slave,7,1.20825,-215.774,2419.66,-7183.46,8.83122,-44646100.0,13284900.0,-5113490.0
2254,slave,7,1.21954,-899.161,4643.97,-6742.69,9.41997,-48868900.0,11167200.0,4607370.0
2274,slave,7,1.22999,-3353.65,7520.12,-6017.96,9.41997,-53689500.0,2915160.0,24986400.0
2294,slave,7,1.23672,-5283.54,10380.7,-5150.39,9.41997,-57857800.0,-4486050.0,42573000.0
2314,slave,7,1.24982,-6753.19,12657.7,-4103.36,8.83123,-59328800.0,-10838000.0,56154200.0
2334,slave,7,1.2591,-8018.58,13774.8,-3419.86,8.83123,-59104000.0,-15811000.0,64877000.0
2354,slave,7,1.26773,-8450.52,14263.0,-3535.39,8.24248,-61182600.0,-17407700.0,67494600.0
2374,slave,7,1.2785,-10077.6,12718.7,-2304.25,9.41997,-50277400.0,-25162100.0,72153100.0
2394,slave,7,1.28858,-10228.3,13371.5,-3547.14,8.83122,-59159200.0,-26684100.0,70471200.0
2414,slave,7,1.29793,-9074.36,13525.1,-3141.75,8.83122,-57721700.0,-24735400.0,63599000.0
2434,slave,7,1.30867,-8420.37,14036.6,-3460.48,8.83123,-60737500.0,-22945900.0,62288900.0
2454,slave,7,1.3183,-7259.83,15290.6,-1970.21,9.41997,-56980900.0,-22753600.0,60430200.0
2474,slave,7,1.32999,-6791.67,17892.6,1333.65,9.41999,-48357000.0,-27656700.0,65262100.0
2494,slave,7,1.33867,-7661.73,21350.7,5094.6,9.41999,-39972700.0,-35820300.0,79869500.0
2514,slave,7,1.34845,-8259.35,24937.2,6330.07,9.41999,-44583000.0,-38990400.0,91729800.0
2534,slave,7,1.35969,-6657.48,27672.4,5087.93,8.83124,-58866900.0,-31105700.0,90111400.0
2554,slave,7,1.3695,-5468.16,29938.0,3055.4,8.83124,-75591700.0,-22790500.0,89389700.0
2574,slave,7,1.37758,-4260.02,31682.2,2419.07,13.5412,-83924300.0,-17190700.0,87746300.0
2594,slave,7,1.38992,-9490.43,36672.6,-771.373,14.7187,-114613000.0,-23887900.0,127232000.0
2614,slave,7,1.39801,-20612.3,41734.8,-7201.29,15.3075,-161733000.0,-42209800.0,194515000.0
2634,slave,7,1.40976,-29527.6,43759.3,-15492.8,15.3075,-208815000.0,-49670500.0,242135000.0
2654,slave,7,1.41733,-33571.0,41595.2,-18929.6,14.13,-219550000.0,-57068500.0,256476000.0
2674,slave,7,1.42841,-45563.3,32767.2,-22806.3,12.3637,-212104000.0,-87159200.0,293381000.0
2694,slave,7,1.43934,-48563.3,27755.5,-18891.2,12.9525,-178199000.0,-107758000.0,290152000.0
2714,slave,7,1.44657,-38233.9,25796.6,-16933.3,12.9525,-162559000.0,-80463200.0,233309000.0
2734,slave,7,1.45722,-25611.0,21105.4,-15720.4,12.3637,-142286000.0,-46052100.0,159395000.0
2754,slave,7,1.46753,-10074.2,13823.2,-8601.23,11.1862,-85232300.0,-14837900.0,64610500.0
2774,slave,7,1.4775,-1703.25,11439.3,-2153.29,7.65373,-46317100.0,-2545500.0,18329500.0
2794,slave,7,1.48725,19.7232,11346.7,420.094,7.06499,-33236800.0,-385824.0,10444500.0
2814,slave,7,1.49685,1222.39,11901.5,1907.23,7.65373,-27580000.0,1790030.0,5526710.0
2834,slave,7,1.50937,2430.43,13051.9,2585.23,5.8875,-27785500.0,4875380.0,1395580.0
2854,slave,7,1.5185,-830.474,13066.5,-2698.9,7.65375,-53747700.0,309064.0,17568400.0
2874,slave,7,1.52738,-3984.6,12717.4,-7338.38,8.24249,-75336600.0,-4584560.0,32745000.0
2894,slave,7,1.53898,-2483.7,13985.4,-4338.23,5.88751,-64507900.0,-3050560.0,26633100.0
2914,slave,7,1.54757,-972.752,15782.3,-1597.34,5.88751,-56647100.0,-1268920.0,21019500.0
2934,slave,7,1.55887,619.245,17405.2,517.625,5.88751,-51353400.0,1416050.0,14846200.0
2954,slave,7,1.56988,2095.79,18631.4,2415.71,5.88751,-45917900.0,3976000.0,8849030.0
2974,slave,7,1.57794,2779.89,19070.3,3455.02,5.88751,-42246500.0,4988480.0,5930380.0
2994,slave,7,1.58846,2916.01,19080.8,3760.57,5.88751,-40831000.0,5079830.0,5242960.0
3014,slave,7,1.59884,2092.71,18757.4,3298.55,5.88751,-42119800.0,2997750.0,8873740.0
3034,slave,7,1.60908,277.526,18152.6,2302.94,5.88751,-45117300.0,-1613040.0,17018000.0
3054,slave,7,1.61913,-1373.75,17544.0,813.418,5.88751,-50471200.0,-5144590.0,24314800.0
3074,slave,7,1.62891,-2819.09,17427.2,24.206,5.88751,-53948000.0,-8799050.0,31120000.0
3094,slave,7,1.63848,-3721.0,17188.5,-221.385,5.88751,-54413800.0,-11370400.0,35186300.0
3114,slave,7,1.64791,-4540.02,17657.0,14.9011,6.47627,-54788400.0,-14222300.0,39632700.0
3134,slave,7,1.65961,-4791.38,18384.4,-172.855,6.47627,-57995000.0,-14851100.0,41574300.0
3154,slave,7,1.66884,-3800.96,18761.1,-874.284,6.47627,-62552700.0,-11065800.0,37137900.0
3174,slave,7,1.67789,-2295.42,19276.0,-1297.28,6.47627,-66187700.0,-5961690.0,30389100.0
3194,slave,7,1.6889,-1038.83,19761.1,-1532.01,6.47627,-68814500.0,-1814110.0,24825500.0
3214,slave,7,1.69969,-484.252,19713.3,-1987.26,5.29876,-70802100.0,418588.0,22059800.0
3234,slave,7,1.70825,-110.211,19457.0,-2627.2,5.29876,-72999400.0,2314380.0,19934500.0
3254,slave,7,1.71888,257.307,19757.7,-2590.09,6.47627,-73761900.0,3430700.0,18601100.0
3274,slave,7,1.72936,-919.047,19527.0,-4374.15,7.65378,-81717500.0,1672210.0,24678800.0
3294,slave,7,1.73962,231.039,19553.3,-3701.43,7.65378,-78586300.0,4614430.0,19939200.0
3314,slave,7,1.74968,856.912,19700.7,-2760.82,7.65378,-74599100.0,5726530.0,18774200.0
3334,slave,7,1.75965,968.641,19728.9,-1764.84,7.06504,-70004300.0,5140600.0,19851600.0
3354,slave,7,1.76957,2023.11,19101.1,-996.734,7.6538,-64391000.0,7479980.0,12879200.0
3374,slave,7,1.77941,1842.35,19124.5,-778.131,7.6538,-63431000.0,6666980.0,13762700.0
3394,slave,7,1.7891,981.936,19183.7,-833.479,7.6538,-63867600.0,4039750.0,18091300.0
3414,slave,7,1.79863,-363.89,19257.6,-1000.42,8.24254,-64868100.0,29957.6,24829400.0
3434,slave,7,1.80995,-1742.96,21527.5,-1742.69,8.24254,-75434000.0,-3198740.0,37857100.0
3454,slave,7,1.81936,-2959.66,23754.4,-3597.73,8.24254,-91059800.0,-4668840.0,51074800.0
3474,slave,7,1.82873,-1290.24,22723.1,-5909.16,9.41998,-98490800.0,2924230.0,42229800.0
3494,slave,7,1.83986,-138.987,23316.5,-5713.58,9.41998,-99407100.0,6434380.0,37978600.0
3514,slave,7,1.84901,-1036.28,24829.1,-5168.7,10.5975,-101636000.0,3439900.0,47451100.0
3534,slave,7,1.85989,-1437.63,24711.1,-6939.69,10.0087,-111873000.0,9310120.0,48956900.0
3554,slave,7,1.86895,-874.325,23361.4,-10049.7,10.0087,-125294000.0,21224600.0,41541500.0
3574,slave,7,1.87985,-1362.21,26983.3,-10513.8,10.0087,-138695000.0,20457400.0,54780100.0
3594,slave,7,1.88891,-5045.13,29064.0,-8086.84,9.41998,-130032000.0,-1944120.0,81123800.0
3614,slave,7,1.89972,-4817.74,26879.4,-4569.43,9.41999,-105488000.0,-8207310.0,75196400.0
3634,slave,7,1.90869,-1113.15,26995.2,-2056.5,9.41999,-94451900.0,954794.0,57094900.0
3654,slave,7,1.9195,-926.433,25847.5,-1506.88,9.41998,-88613600.0,791147.0,54797800.0
3674,slave,7,1.92856,-312.723,24524.1,771.959,9.41998,-73935900.0,155308.0,51332600.0
3694,slave,7,1.93942,-2413.16,23363.4,-2575.59,8.24248,-85499100.0,-2853170.0,59851000.0
3714,slave,7,1.94844,375.581,21655.6,-332.023,8.24248,-69883800.0,3352570.0,41711100.0
3734,slave,7,1.95925,2731.58,20569.6,1182.43,8.24248,-59594000.0,9027140.0,26528900.0
3754,slave,7,1.96834,4782.58,16472.8,2446.44,7.06499,-40673700.0,12923200.0,2765800.0
3774,slave,7,1.97935,4199.92,18008.9,2193.25,7.65377,-46706900.0,11576400.0,8511720.0
3794,slave,7,1.98856,2486.75,19587.9,1512.73,7.65377,-54758900.0,7045950.0,19485000.0
3814,slave,7,1.99956,-64.359,20780.3,593.163,7.65377,-62681200.0,79121.1,33632700.0
