,Part type,Contact number,Time,Fx,Fy,Fz,Mass,Mx,My,Mz
3392,slave,6,1.7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,slave,6,1.79863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,slave,6,1.80995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,slave,6,1.81936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,slave,6,1.82873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,slave,6,1.83986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,slave,6,1.84901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3532,slave,6,1.85989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3552,slave,6,1.86895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3572,slave,6,1.87985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592,slave,6,1.88891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3612,slave,6,1.89972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,slave,6,1.90869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,slave,6,1.9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,slave,6,1.92856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,slave,6,1.93942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,slave,6,1.94844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,slave,6,1.95925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,slave,6,1.96834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,slave,6,1.97935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,slave,6,1.98856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,slave,6,1.99956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
